date,open,high,low,close,volume
2016-05-18,121.22,121.92,119.88,120.07,11476600
2016-05-19,119.0,119.975,118.9201,119.85,9819657
2016-05-20,120.19,120.32,119.31,119.7,5747344
2016-05-23,118.86,119.6,118.75,119.35,6249845
2016-05-24,118.17,118.23,117.25,117.29,10321622
2016-05-25,116.59,117.0599,116.32,116.97,7849054
2016-05-26,117.57,117.63,116.39,116.55,5175510
2016-05-27,116.27,116.36,115.29,115.64,7109062
2016-05-31,115.76,116.4,115.5,116.04,6221552
2016-06-01,115.97,116.135,115.2,115.9425,7176226
2016-06-02,115.78,115.97,115.58,115.68,3767727
2016-06-03,118.25,118.89,118.23,118.85,10879250
2016-06-06,118.89,119.17,118.455,118.93,8140920
2016-06-07,118.5,119.02,118.41,118.81,3936804
2016-06-08,120.3,120.78,120.23,120.58,8847414
2016-06-09,120.61,121.4829,120.55,121.24,8637107
2016-06-10,121.55,122.1,121.175,121.75,10793827
2016-06-13,122.8,122.83,122.03,122.66,9152081
2016-06-14,123.0,123.06,122.3,122.78,9067350
2016-06-15,122.52,123.87,122.38,123.66,12711668
2016-06-16,125.17,125.67,122.23,122.37,22366442
2016-06-17,123.26,124.1,122.69,123.97,11562390
2016-06-20,122.26,123.33,122.13,123.21,8318403
2016-06-21,121.65,121.86,120.77,120.85,12316590
2016-06-22,120.83,121.25,120.68,120.91,5798120
2016-06-23,120.48,121.03,120.09,120.1,7270299
2016-06-24,126.62,126.82,125.0,125.96,24237540
2016-06-27,126.44,127.05,125.83,126.68,18388246
2016-06-28,125.56,126.02,125.06,125.34,11195050
2016-06-29,125.91,126.81,125.7,125.83,8799138
2016-06-30,125.95,126.48,125.5,126.48,12170044
2016-07-01,127.66,128.42,127.44,128.4,11033779
2016-07-05,128.8,129.59,128.17,129.44,13945503
2016-07-06,130.5,131.15,129.82,130.21,14665755
2016-07-07,129.82,130.12,128.98,129.78,12099803
2016-07-08,129.85,130.52,128.97,130.51,13788911
2016-07-11,129.49,129.895,129.16,129.33,9306081
2016-07-12,128.53,128.54,126.99,127.15,18402721
2016-07-13,128.0,128.43,127.61,128.32,6058654
2016-07-14,126.31,127.37,126.03,127.36,9453944
2016-07-15,126.38,127.19,126.33,126.86,8715085
2016-07-18,127.02,127.5,126.63,127.04,6383425
2016-07-19,126.95,127.35,126.82,127.2099,4561110
2016-07-20,125.5,126.12,125.31,125.4,7852915
2016-07-21,125.66,127.37,125.6,127.319,7730613
2016-07-22,126.43,126.52,126.01,126.38,5749320
2016-07-25,125.53,126.21,125.11,125.47,9776865
2016-07-26,126.08,126.14,125.745,125.99,5668976
2016-07-27,126.79,128.12,126.04,128.05,13919022
2016-07-28,128.09,128.2,127.205,127.69,6968581
2016-07-29,128.42,129.41,127.88,129.0,9672782
2016-08-01,128.57,129.34,128.56,129.21,6049050
2016-08-02,130.04,130.55,129.9449,130.28,6625793
2016-08-03,129.95,129.96,129.27,129.65,4014541
2016-08-04,130.01,130.28,129.82,129.887,4053904
2016-08-05,128.46,128.5466,127.39,127.55,13093369
2016-08-08,127.29,127.7,127.274,127.45,5498676
2016-08-09,127.94,128.14,127.75,127.9683,5502565
2016-08-10,129.12,129.2006,128.15,128.55,4598979
2016-08-11,128.61,129.19,127.475,127.69,7336025
2016-08-12,129.12,129.26,127.2,127.4,11465207
2016-08-15,127.62,128.25,127.6,127.84,3140622
2016-08-16,128.12,129.04,128.0,128.48,5683059
2016-08-17,128.17,128.99,127.46,128.47,10513602
2016-08-18,128.89,129.17,128.58,129.1099,6051835
2016-08-19,128.08,128.67,127.855,127.98,8112822
2016-08-22,127.63,127.92,127.45,127.77,5661166
2016-08-23,128.14,128.22,127.61,127.76,6717271
2016-08-24,126.92,126.9663,126.295,126.34,9695813
2016-08-25,125.98,126.31,125.96,126.21,3804122
2016-08-26,126.88,128.11,125.82,126.07,16090737
2016-08-29,126.0,126.48,125.93,126.28,4178496
2016-08-30,125.73,125.95,124.88,125.04,7858355
2016-08-31,124.73,125.11,124.64,124.78,10470037
2016-09-01,124.67,125.51,124.55,125.3,10186786
2016-09-02,126.3,126.57,125.58,126.56,8344701
2016-09-06,127.4,129.08,127.27,128.71,11476785
2016-09-07,128.79,128.86,128.12,128.3,6057266
2016-09-08,128.16,128.52,127.4,127.59,7452216
2016-09-09,127.24,127.51,126.7,126.74,10181443
2016-09-12,126.31,126.92,125.97,126.59,9536827
2016-09-13,126.47,126.6,125.53,125.73,7791404
2016-09-14,126.1,126.54,126.03,126.17,4607751
2016-09-15,125.73,126.1,124.91,125.37,10365195
2016-09-16,124.81,125.245,124.67,125.09,7103464
2016-09-19,125.61,125.62,125.25,125.33,3741363
2016-09-20,125.31,125.59,125.17,125.42,2408064
2016-09-21,126.33,127.42,125.96,127.3,11739043
2016-09-22,127.57,128.2,127.5,127.59,12486924
2016-09-23,127.6,127.86,127.43,127.65,5650994
2016-09-26,127.96,128.035,127.42,127.57,4160729
2016-09-27,126.86,126.9,126.341,126.6,4434687
2016-09-28,126.25,126.4,125.73,126.22,5888066
2016-09-29,125.84,126.34,125.54,126.07,5579464
2016-09-30,126.52,126.55,125.235,125.65,7763039
2016-10-03,125.32,125.46,124.9,125.31,7088990
2016-10-04,123.17,123.18,120.86,120.9999,19242352
2016-10-05,121.33,121.59,120.4,120.78,11343297
2016-10-06,119.69,119.98,119.24,119.64,11459527
2016-10-07,120.49,120.58,118.42,119.721,14243923
