date,open,high,low,close,volume
2017-09-28,0.18903,0.21999,0.187,0.21023,36356572.35589455
2017-09-29,0.2093,0.21074,0.192,0.20254,21998107.42092764
2017-09-30,0.2012,0.20243,0.18769,0.19689,19890517.997629598
2017-10-01,0.19628,0.20636,0.195,0.19903,15314311.787693758
2017-10-02,0.19904,0.20969,0.195,0.20745,8791503.122810109
2017-10-03,0.20743,0.2094,0.1994,0.20251,13965135.15646017
2017-10-04,0.20251,0.20626,0.1978,0.20272,11146669.690622918
2017-10-05,0.20319,0.219,0.201,0.21392,25679877.99571328
2017-10-06,0.21361,0.2447,0.21201,0.2382,49016896.667021476
2017-10-07,0.2382,0.24419,0.23101,0.2336,25723638.74890975
2017-10-08,0.23289,0.2405,0.23121,0.23873,12288990.95439178
2017-10-09,0.23858,0.28,0.23769,0.27754,44584709.36194527
2017-10-10,0.27852,0.27989,0.232,0.25009,53333562.60866434
2017-10-11,0.25009,0.273,0.23705,0.25784,28452866.446237206
2017-10-12,0.25782,0.26948,0.25305,0.263,14486647.5291567
2017-10-13,0.26209,0.266,0.245,0.24725,30675681.50949813
2017-10-14,0.24608,0.265,0.22888,0.261,41568024.50873873
2017-10-15,0.259,0.269,0.253,0.25807,20230099.036945626
2017-10-16,0.256,0.2689,0.248,0.26463,19718200.533618268
2017-10-17,0.26362,0.29699,0.25,0.258,67249934.90473968
2017-10-18,0.25677,0.267,0.2116,0.22889,65704519.98593333
2017-10-19,0.22889,0.23623,0.1999,0.21789,57182324.29592947
2017-10-20,0.21702,0.235,0.205,0.21322,31522694.244713657
2017-10-21,0.21413,0.22487,0.205,0.20866,17618521.92578382
2017-10-22,0.20797,0.211,0.195,0.20925,23301528.37486291
2017-10-23,0.20943,0.21314,0.19556,0.20099,13797558.20965454
2017-10-24,0.2011,0.20212,0.18396,0.19312,26685057.160841167
2017-10-25,0.19151,0.2176,0.18211,0.20516,38164253.81649212
2017-10-26,0.20401,0.2132,0.197,0.20243,10541267.055960938
2017-10-27,0.20185,0.20678,0.2,0.20215,8723049.98068381
2017-10-28,0.2018,0.205,0.1969,0.20026,6763722.5956175
2017-10-29,0.1999,0.20305,0.197,0.20137,4314896.45816887
2017-10-30,0.1983,0.207,0.19643,0.20181,9048111.680871688
2017-10-31,0.20166,0.205,0.2,0.2016,7165130.28912791
2017-11-01,0.20152,0.20489,0.1971,0.19727,11299513.09666021
2017-11-02,0.19901,0.2028,0.1898,0.1907,15049031.39759133
2017-11-03,0.19097,0.2068,0.17777,0.20056,34007754.358863115
2017-11-04,0.20048,0.2232,0.19606,0.207,37181066.9484297
